"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"9/12/2024 12 a.m. PDT",803,838,106,-697
SCL,"9/12/2024 1 a.m. PDT",756,768,100,-656
SCL,"9/12/2024 2 a.m. PDT",724,735,98,-626
SCL,"9/12/2024 3 a.m. PDT",702,717,100,-602
SCL,"9/12/2024 4 a.m. PDT",698,713,120,-578
SCL,"9/12/2024 5 a.m. PDT",714,729,135,-579
SCL,"9/12/2024 6 a.m. PDT",764,786,191,-573
SCL,"9/12/2024 7 a.m. PDT",858,884,311,-547
SCL,"9/12/2024 8 a.m. PDT",944,960,308,-636
SCL,"9/12/2024 9 a.m. PDT",975,989,387,-588
SCL,"9/12/2024 10 a.m. PDT",994,1004,259,-735
SCL,"9/12/2024 11 a.m. PDT",1002,1012,257,-745
SCL,"9/12/2024 12 p.m. PDT",1002,1019,257,-745
SCL,"9/12/2024 1 p.m. PDT",1020,1023,398,-622
SCL,"9/12/2024 2 p.m. PDT",1033,1027,399,-634
SCL,"9/12/2024 3 p.m. PDT",1016,1023,388,-628
SCL,"9/12/2024 4 p.m. PDT",1020,1026,401,-619
SCL,"9/12/2024 5 p.m. PDT",1019,1041,415,-604
SCL,"9/12/2024 6 p.m. PDT",1032,1050,427,-605
SCL,"9/12/2024 7 p.m. PDT",1015,1031,509,-506
SCL,"9/12/2024 8 p.m. PDT",1012,1027,514,-498
SCL,"9/12/2024 9 p.m. PDT",1002,1017,544,-458
SCL,"9/12/2024 10 p.m. PDT",960,970,450,-510
SCL,"9/12/2024 11 p.m. PDT",888,905,272,-616
SCL,"9/13/2024 12 a.m. PDT",819,837,237,-582
SCL,"9/13/2024 1 a.m. PDT",764,781,132,-632
SCL,"9/13/2024 2 a.m. PDT",724,742,118,-606
SCL,"9/13/2024 3 a.m. PDT",708,723,117,-591
SCL,"9/13/2024 4 a.m. PDT",695,717,110,-585
SCL,"9/13/2024 5 a.m. PDT",712,734,113,-599
SCL,"9/13/2024 6 a.m. PDT",760,790,150,-610
SCL,"9/13/2024 7 a.m. PDT",852,887,400,-452
SCL,"9/13/2024 8 a.m. PDT",927,958,548,-379
SCL,"9/13/2024 9 a.m. PDT",961,985,531,-430
SCL,"9/13/2024 10 a.m. PDT",977,994,562,-415
SCL,"9/13/2024 11 a.m. PDT",983,996,419,-564
SCL,"9/13/2024 12 p.m. PDT",983,997,428,-555
SCL,"9/13/2024 1 p.m. PDT",1000,998,442,-558
SCL,"9/13/2024 2 p.m. PDT",1019,999,467,-552
SCL,"9/13/2024 3 p.m. PDT",1050,995,570,-480
SCL,"9/13/2024 4 p.m. PDT",1053,997,670,-383
SCL,"9/13/2024 5 p.m. PDT",1057,1008,665,-392
SCL,"9/13/2024 6 p.m. PDT",1055,1006,706,-349
SCL,"9/13/2024 7 p.m. PDT",1032,984,850,-182
SCL,"9/13/2024 8 p.m. PDT",1023,970,816,-207
SCL,"9/13/2024 9 p.m. PDT",997,962,589,-408
SCL,"9/13/2024 10 p.m. PDT",962,923,589,-373
SCL,"9/13/2024 11 p.m. PDT",911,874,299,-612
SCL,"9/14/2024 12 a.m. PDT",861,822,287,-574
SCL,"9/14/2024 1 a.m. PDT",820,781,145,-675
SCL,"9/14/2024 2 a.m. PDT",779,751,107,-672
SCL,"9/14/2024 3 a.m. PDT",765,729,99,-666
SCL,"9/14/2024 4 a.m. PDT",755,716,100,-655
SCL,"9/14/2024 5 a.m. PDT",747,715,101,-646
SCL,"9/14/2024 6 a.m. PDT",768,735,133,-635
SCL,"9/14/2024 7 a.m. PDT",805,766,267,-538
SCL,"9/14/2024 8 a.m. PDT",853,807,245,-608
SCL,"9/14/2024 9 a.m. PDT",918,854,221,-697
