"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"5/17/2024 10 p.m. PDT",986,938,859,-127
SCL,"5/17/2024 11 p.m. PDT",941,891,834,-107
SCL,"5/18/2024 12 a.m. PDT",880,838,781,-99
SCL,"5/18/2024 1 a.m. PDT",835,792,834,-1
SCL,"5/18/2024 2 a.m. PDT",801,757,831,30
SCL,"5/18/2024 3 a.m. PDT",774,737,822,48
SCL,"5/18/2024 4 a.m. PDT",769,731,824,55
SCL,"5/18/2024 5 a.m. PDT",782,743,826,44
SCL,"5/18/2024 6 a.m. PDT",798,770,841,43
SCL,"5/18/2024 7 a.m. PDT",834,816,881,47
SCL,"5/18/2024 8 a.m. PDT",897,881,849,-48
SCL,"5/18/2024 9 a.m. PDT",982,929,786,-196
SCL,"5/18/2024 10 a.m. PDT",1025,957,765,-260
SCL,"5/18/2024 11 a.m. PDT",1047,969,732,-315
SCL,"5/18/2024 12 p.m. PDT",1042,970,728,-314
SCL,"5/18/2024 1 p.m. PDT",1022,950,730,-292
SCL,"5/18/2024 2 p.m. PDT",1006,943,725,-281
SCL,"5/18/2024 3 p.m. PDT",996,933,692,-304
SCL,"5/18/2024 4 p.m. PDT",993,933,695,-298
SCL,"5/18/2024 5 p.m. PDT",997,951,746,-251
