BA Code,Timestamp (Hour Ending),Demand (MWh)
SCL,1/24/2024 9 a.m. PST,1442.0
SCL,1/24/2024 10 a.m. PST,1412.0
SCL,1/24/2024 11 a.m. PST,1413.0
SCL,1/24/2024 12 p.m. PST,1373.0
SCL,1/24/2024 1 p.m. PST,1344.0
SCL,1/24/2024 2 p.m. PST,1341.0
SCL,1/24/2024 3 p.m. PST,1335.0
SCL,1/24/2024 4 p.m. PST,1336.0
SCL,1/24/2024 5 p.m. PST,1355.0
SCL,1/24/2024 6 p.m. PST,1411.0
SCL,1/24/2024 7 p.m. PST,1390.0
SCL,1/24/2024 8 p.m. PST,1374.0
SCL,1/24/2024 9 p.m. PST,1333.0
SCL,1/24/2024 10 p.m. PST,1271.0
SCL,1/24/2024 11 p.m. PST,1185.0
SCL,1/25/2024 12 a.m. PST,1110.0
SCL,1/25/2024 1 a.m. PST,1010.0
SCL,1/25/2024 2 a.m. PST,961.0
SCL,1/25/2024 3 a.m. PST,947.0
SCL,1/25/2024 4 a.m. PST,958.0
SCL,1/25/2024 5 a.m. PST,996.0
SCL,1/25/2024 6 a.m. PST,1086.0
SCL,1/25/2024 7 a.m. PST,1239.0
SCL,1/25/2024 8 a.m. PST,1343.0
SCL,1/25/2024 9 a.m. PST,1357.0
SCL,1/25/2024 10 a.m. PST,1334.0
SCL,1/25/2024 11 a.m. PST,1316.0
SCL,1/25/2024 12 p.m. PST,1284.0
SCL,1/25/2024 1 p.m. PST,1282.0
SCL,1/25/2024 2 p.m. PST,1261.0
SCL,1/25/2024 3 p.m. PST,1247.0
SCL,1/25/2024 4 p.m. PST,1253.0
SCL,1/25/2024 5 p.m. PST,1281.0
SCL,1/25/2024 6 p.m. PST,1339.0
SCL,1/25/2024 7 p.m. PST,1328.0
SCL,1/25/2024 8 p.m. PST,1295.0
SCL,1/25/2024 9 p.m. PST,1255.0
SCL,1/25/2024 10 p.m. PST,1195.0
SCL,1/25/2024 11 p.m. PST,1115.0
SCL,1/26/2024 12 a.m. PST,1033.0
SCL,1/26/2024 1 a.m. PST,984.0
SCL,1/26/2024 2 a.m. PST,938.0
SCL,1/26/2024 3 a.m. PST,921.0
SCL,1/26/2024 4 a.m. PST,930.0
SCL,1/26/2024 5 a.m. PST,985.0
SCL,1/26/2024 6 a.m. PST,1079.0
SCL,1/26/2024 7 a.m. PST,1238.0
SCL,1/26/2024 8 a.m. PST,1353.0
SCL,1/26/2024 9 a.m. PST,1358.0
SCL,1/26/2024 10 a.m. PST,1367.0
SCL,1/26/2024 11 a.m. PST,1354.0
SCL,1/26/2024 12 p.m. PST,1319.0
SCL,1/26/2024 1 p.m. PST,1323.0
SCL,1/26/2024 2 p.m. PST,1301.0
SCL,1/26/2024 3 p.m. PST,1310.0
SCL,1/26/2024 4 p.m. PST,1318.0
SCL,1/26/2024 5 p.m. PST,1318.0
SCL,1/26/2024 6 p.m. PST,1358.0
SCL,1/26/2024 7 p.m. PST,1318.0
SCL,1/26/2024 8 p.m. PST,1293.0
SCL,1/26/2024 9 p.m. PST,1247.0
SCL,1/26/2024 10 p.m. PST,1209.0
SCL,1/26/2024 11 p.m. PST,1133.0
SCL,1/27/2024 12 a.m. PST,1070.0
SCL,1/27/2024 1 a.m. PST,1014.0
SCL,1/27/2024 2 a.m. PST,971.0
SCL,1/27/2024 3 a.m. PST,942.0
SCL,1/27/2024 4 a.m. PST,932.0
SCL,1/27/2024 5 a.m. PST,940.0
SCL,1/27/2024 6 a.m. PST,972.0
SCL,1/27/2024 7 a.m. PST,1027.0
SCL,1/27/2024 8 a.m. PST,1101.0
SCL,1/27/2024 9 a.m. PST,1148.0
SCL,1/27/2024 10 a.m. PST,1202.0
SCL,1/27/2024 11 a.m. PST,1230.0
SCL,1/27/2024 12 p.m. PST,1236.0
SCL,1/27/2024 1 p.m. PST,1239.0
SCL,1/27/2024 2 p.m. PST,1200.0
SCL,1/27/2024 3 p.m. PST,1196.0
SCL,1/27/2024 4 p.m. PST,1192.0
SCL,1/27/2024 5 p.m. PST,1210.0
SCL,1/27/2024 6 p.m. PST,1256.0
SCL,1/27/2024 7 p.m. PST,1231.0
SCL,1/27/2024 8 p.m. PST,1201.0
SCL,1/27/2024 9 p.m. PST,1134.0
SCL,1/27/2024 10 p.m. PST,1127.0
SCL,1/27/2024 11 p.m. PST,1074.0
SCL,1/28/2024 12 a.m. PST,1000.0
SCL,1/28/2024 1 a.m. PST,968.0
SCL,1/28/2024 2 a.m. PST,929.0
SCL,1/28/2024 3 a.m. PST,899.0
SCL,1/28/2024 4 a.m. PST,897.0
SCL,1/28/2024 5 a.m. PST,902.0
SCL,1/28/2024 6 a.m. PST,927.0
SCL,1/28/2024 7 a.m. PST,963.0
SCL,1/28/2024 8 a.m. PST,1006.0
SCL,1/28/2024 9 a.m. PST,1054.0
SCL,1/28/2024 10 a.m. PST,1078.0
SCL,1/28/2024 11 a.m. PST,1108.0
SCL,1/28/2024 12 p.m. PST,1128.0
SCL,1/28/2024 1 p.m. PST,1143.0
SCL,1/28/2024 2 p.m. PST,1139.0
SCL,1/28/2024 3 p.m. PST,1140.0
SCL,1/28/2024 4 p.m. PST,1149.0
SCL,1/28/2024 5 p.m. PST,1156.0
SCL,1/28/2024 6 p.m. PST,1228.0
SCL,1/28/2024 7 p.m. PST,1225.0
SCL,1/28/2024 8 p.m. PST,1204.0
SCL,1/28/2024 9 p.m. PST,1149.0
SCL,1/28/2024 10 p.m. PST,1073.0
SCL,1/28/2024 11 p.m. PST,999.0
SCL,1/29/2024 12 a.m. PST,915.0
SCL,1/29/2024 1 a.m. PST,866.0
SCL,1/29/2024 2 a.m. PST,834.0
SCL,1/29/2024 3 a.m. PST,811.0
SCL,1/29/2024 4 a.m. PST,825.0
SCL,1/29/2024 5 a.m. PST,904.0
SCL,1/29/2024 6 a.m. PST,986.0
SCL,1/29/2024 7 a.m. PST,1112.0
SCL,1/29/2024 8 a.m. PST,1215.0
SCL,1/29/2024 9 a.m. PST,1240.0
SCL,1/29/2024 10 a.m. PST,1243.0
SCL,1/29/2024 11 a.m. PST,1235.0
SCL,1/29/2024 12 p.m. PST,1238.0
SCL,1/29/2024 1 p.m. PST,1212.0
SCL,1/29/2024 2 p.m. PST,1196.0
SCL,1/29/2024 3 p.m. PST,1195.0
SCL,1/29/2024 4 p.m. PST,1181.0
SCL,1/29/2024 5 p.m. PST,1206.0
SCL,1/29/2024 6 p.m. PST,1273.0
SCL,1/29/2024 7 p.m. PST,1262.0
SCL,1/29/2024 8 p.m. PST,1234.0
SCL,1/29/2024 9 p.m. PST,1183.0
SCL,1/29/2024 10 p.m. PST,1148.0
SCL,1/29/2024 11 p.m. PST,1060.0
SCL,1/30/2024 12 a.m. PST,977.0
SCL,1/30/2024 1 a.m. PST,914.0
SCL,1/30/2024 2 a.m. PST,874.0
SCL,1/30/2024 3 a.m. PST,851.0
SCL,1/30/2024 4 a.m. PST,858.0
SCL,1/30/2024 5 a.m. PST,883.0
SCL,1/30/2024 6 a.m. PST,951.0
SCL,1/30/2024 7 a.m. PST,1076.0
SCL,1/30/2024 8 a.m. PST,1176.0
SCL,1/30/2024 9 a.m. PST,1197.0
SCL,1/30/2024 10 a.m. PST,1204.0
SCL,1/30/2024 11 a.m. PST,1222.0
SCL,1/30/2024 12 p.m. PST,1225.0
SCL,1/30/2024 1 p.m. PST,1205.0
SCL,1/30/2024 2 p.m. PST,1217.0
SCL,1/30/2024 3 p.m. PST,1189.0
SCL,1/30/2024 4 p.m. PST,1182.0
SCL,1/30/2024 5 p.m. PST,1230.0
SCL,1/30/2024 6 p.m. PST,1275.0
SCL,1/30/2024 7 p.m. PST,1278.0
SCL,1/30/2024 8 p.m. PST,1254.0
SCL,1/30/2024 9 p.m. PST,1206.0
SCL,1/30/2024 10 p.m. PST,1151.0
SCL,1/30/2024 11 p.m. PST,1065.0
SCL,1/31/2024 12 a.m. PST,983.0
SCL,1/31/2024 1 a.m. PST,918.0
SCL,1/31/2024 2 a.m. PST,885.0
SCL,1/31/2024 3 a.m. PST,864.0
SCL,1/31/2024 4 a.m. PST,867.0
SCL,1/31/2024 5 a.m. PST,899.0
SCL,1/31/2024 6 a.m. PST,971.0
SCL,1/31/2024 7 a.m. PST,1105.0
SCL,1/31/2024 8 a.m. PST,1207.0
SCL,1/31/2024 9 a.m. PST,1242.0
SCL,1/31/2024 10 a.m. PST,1239.0
SCL,1/31/2024 11 a.m. PST,1245.0
SCL,1/31/2024 12 p.m. PST,1244.0
SCL,1/31/2024 1 p.m. PST,1201.0
SCL,1/31/2024 2 p.m. PST,1188.0
SCL,1/31/2024 3 p.m. PST,1172.0
SCL,1/31/2024 4 p.m. PST,1176.0
SCL,1/31/2024 5 p.m. PST,1198.0
SCL,1/31/2024 6 p.m. PST,1248.0
SCL,1/31/2024 7 p.m. PST,1231.0
SCL,1/31/2024 8 p.m. PST,1209.0
SCL,1/31/2024 9 p.m. PST,1171.0
SCL,1/31/2024 10 p.m. PST,1123.0
SCL,1/31/2024 11 p.m. PST,1045.0
SCL,2/1/2024 12 a.m. PST,954.0
SCL,2/1/2024 1 a.m. PST,885.0
SCL,2/1/2024 2 a.m. PST,857.0
SCL,2/1/2024 3 a.m. PST,829.0
SCL,2/1/2024 4 a.m. PST,830.0
SCL,2/1/2024 5 a.m. PST,867.0
SCL,2/1/2024 6 a.m. PST,948.0
SCL,2/1/2024 7 a.m. PST,1076.0
SCL,2/1/2024 8 a.m. PST,1182.0
SCL,2/1/2024 9 a.m. PST,1221.0
SCL,2/1/2024 10 a.m. PST,1206.0
SCL,2/1/2024 11 a.m. PST,1212.0
SCL,2/1/2024 12 p.m. PST,1194.0
SCL,2/1/2024 1 p.m. PST,1182.0
SCL,2/1/2024 2 p.m. PST,1158.0
SCL,2/1/2024 3 p.m. PST,1123.0
SCL,2/1/2024 4 p.m. PST,1117.0
SCL,2/1/2024 5 p.m. PST,1149.0
SCL,2/1/2024 6 p.m. PST,1208.0
SCL,2/1/2024 7 p.m. PST,1230.0
SCL,2/1/2024 8 p.m. PST,1205.0
SCL,2/1/2024 9 p.m. PST,1182.0
SCL,2/1/2024 10 p.m. PST,1114.0
SCL,2/1/2024 11 p.m. PST,1057.0
SCL,2/2/2024 12 a.m. PST,967.0
SCL,2/2/2024 1 a.m. PST,909.0
SCL,2/2/2024 2 a.m. PST,880.0
SCL,2/2/2024 3 a.m. PST,866.0
SCL,2/2/2024 4 a.m. PST,871.0
SCL,2/2/2024 5 a.m. PST,910.0
SCL,2/2/2024 6 a.m. PST,1007.0
SCL,2/2/2024 7 a.m. PST,1147.0
SCL,2/2/2024 8 a.m. PST,1266.0
SCL,2/2/2024 9 a.m. PST,1297.0
SCL,2/2/2024 10 a.m. PST,1310.0
SCL,2/2/2024 11 a.m. PST,1284.0
SCL,2/2/2024 12 p.m. PST,1239.0
SCL,2/2/2024 1 p.m. PST,1221.0
SCL,2/2/2024 2 p.m. PST,1197.0
SCL,2/2/2024 3 p.m. PST,1178.0
SCL,2/2/2024 4 p.m. PST,1184.0
SCL,2/2/2024 5 p.m. PST,1207.0
SCL,2/2/2024 6 p.m. PST,1246.0
SCL,2/2/2024 7 p.m. PST,1273.0
SCL,2/2/2024 8 p.m. PST,1250.0
SCL,2/2/2024 9 p.m. PST,1219.0
SCL,2/2/2024 10 p.m. PST,1169.0
SCL,2/2/2024 11 p.m. PST,1114.0
SCL,2/3/2024 12 a.m. PST,1043.0
SCL,2/3/2024 1 a.m. PST,987.0
SCL,2/3/2024 2 a.m. PST,955.0
SCL,2/3/2024 3 a.m. PST,943.0
SCL,2/3/2024 4 a.m. PST,939.0
SCL,2/3/2024 5 a.m. PST,953.0
SCL,2/3/2024 6 a.m. PST,994.0
SCL,2/3/2024 7 a.m. PST,1049.0
SCL,2/3/2024 8 a.m. PST,1117.0
SCL,2/3/2024 9 a.m. PST,1175.0
SCL,2/3/2024 10 a.m. PST,1182.0
SCL,2/3/2024 11 a.m. PST,1186.0
SCL,2/3/2024 12 p.m. PST,1180.0
SCL,2/3/2024 1 p.m. PST,1165.0
SCL,2/3/2024 2 p.m. PST,1138.0
SCL,2/3/2024 3 p.m. PST,1128.0
SCL,2/3/2024 4 p.m. PST,1127.0
SCL,2/3/2024 5 p.m. PST,1166.0
SCL,2/3/2024 6 p.m. PST,1236.0
SCL,2/3/2024 7 p.m. PST,1254.0
SCL,2/3/2024 8 p.m. PST,1226.0
SCL,2/3/2024 9 p.m. PST,1210.0
SCL,2/3/2024 10 p.m. PST,1172.0
SCL,2/3/2024 11 p.m. PST,1119.0
SCL,2/4/2024 12 a.m. PST,1061.0
SCL,2/4/2024 1 a.m. PST,998.0
SCL,2/4/2024 2 a.m. PST,972.0
SCL,2/4/2024 3 a.m. PST,945.0
SCL,2/4/2024 4 a.m. PST,938.0
SCL,2/4/2024 5 a.m. PST,948.0
SCL,2/4/2024 6 a.m. PST,975.0
SCL,2/4/2024 7 a.m. PST,1030.0
SCL,2/4/2024 8 a.m. PST,1094.0
SCL,2/4/2024 9 a.m. PST,1148.0
SCL,2/4/2024 10 a.m. PST,1186.0
SCL,2/4/2024 11 a.m. PST,1211.0
SCL,2/4/2024 12 p.m. PST,1194.0
SCL,2/4/2024 1 p.m. PST,1180.0
SCL,2/4/2024 2 p.m. PST,1147.0
SCL,2/4/2024 3 p.m. PST,1158.0
SCL,2/4/2024 4 p.m. PST,1161.0
SCL,2/4/2024 5 p.m. PST,1206.0
SCL,2/4/2024 6 p.m. PST,1303.0
SCL,2/4/2024 7 p.m. PST,1345.0
SCL,2/4/2024 8 p.m. PST,1328.0
SCL,2/4/2024 9 p.m. PST,1310.0
SCL,2/4/2024 10 p.m. PST,1259.0
SCL,2/4/2024 11 p.m. PST,1170.0
SCL,2/5/2024 12 a.m. PST,1081.0
SCL,2/5/2024 1 a.m. PST,1032.0
SCL,2/5/2024 2 a.m. PST,1003.0
SCL,2/5/2024 3 a.m. PST,997.0
SCL,2/5/2024 4 a.m. PST,1006.0
SCL,2/5/2024 5 a.m. PST,1057.0
SCL,2/5/2024 6 a.m. PST,1146.0
SCL,2/5/2024 7 a.m. PST,1289.0
SCL,2/5/2024 8 a.m. PST,1403.0
SCL,2/5/2024 9 a.m. PST,1454.0
SCL,2/5/2024 10 a.m. PST,1459.0
SCL,2/5/2024 11 a.m. PST,1420.0
SCL,2/5/2024 12 p.m. PST,1411.0
SCL,2/5/2024 1 p.m. PST,1405.0
SCL,2/5/2024 2 p.m. PST,1403.0
SCL,2/5/2024 3 p.m. PST,1394.0
SCL,2/5/2024 4 p.m. PST,1382.0
SCL,2/5/2024 5 p.m. PST,1431.0
SCL,2/5/2024 6 p.m. PST,1446.0
SCL,2/5/2024 7 p.m. PST,1430.0
SCL,2/5/2024 8 p.m. PST,1414.0
SCL,2/5/2024 9 p.m. PST,1383.0
SCL,2/5/2024 10 p.m. PST,1303.0
SCL,2/5/2024 11 p.m. PST,1219.0
SCL,2/6/2024 12 a.m. PST,1104.0
SCL,2/6/2024 1 a.m. PST,1043.0
SCL,2/6/2024 2 a.m. PST,1009.0
SCL,2/6/2024 3 a.m. PST,994.0
SCL,2/6/2024 4 a.m. PST,1006.0
SCL,2/6/2024 5 a.m. PST,1042.0
SCL,2/6/2024 6 a.m. PST,1139.0
SCL,2/6/2024 7 a.m. PST,1289.0
SCL,2/6/2024 8 a.m. PST,1418.0
SCL,2/6/2024 9 a.m. PST,1437.0
SCL,2/6/2024 10 a.m. PST,1422.0
SCL,2/6/2024 11 a.m. PST,1404.0
SCL,2/6/2024 12 p.m. PST,1405.0
SCL,2/6/2024 1 p.m. PST,1397.0
SCL,2/6/2024 2 p.m. PST,1367.0
SCL,2/6/2024 3 p.m. PST,1381.0
SCL,2/6/2024 4 p.m. PST,1359.0
SCL,2/6/2024 5 p.m. PST,1355.0
SCL,2/6/2024 6 p.m. PST,1433.0
SCL,2/6/2024 7 p.m. PST,1434.0
SCL,2/6/2024 8 p.m. PST,1413.0
SCL,2/6/2024 9 p.m. PST,1366.0
SCL,2/6/2024 10 p.m. PST,1299.0
SCL,2/6/2024 11 p.m. PST,1205.0
SCL,2/7/2024 12 a.m. PST,1111.0
SCL,2/7/2024 1 a.m. PST,1043.0
SCL,2/7/2024 2 a.m. PST,996.0
SCL,2/7/2024 3 a.m. PST,987.0
SCL,2/7/2024 4 a.m. PST,998.0
SCL,2/7/2024 5 a.m. PST,1043.0
SCL,2/7/2024 6 a.m. PST,1150.0
SCL,2/7/2024 7 a.m. PST,1251.0
SCL,2/7/2024 8 a.m. PST,1358.0
SCL,2/7/2024 9 a.m. PST,1388.0
SCL,2/7/2024 10 a.m. PST,1346.0
SCL,2/7/2024 11 a.m. PST,1316.0
SCL,2/7/2024 12 p.m. PST,1278.0
SCL,2/7/2024 1 p.m. PST,1267.0
SCL,2/7/2024 2 p.m. PST,1229.0
SCL,2/7/2024 3 p.m. PST,1208.0
SCL,2/7/2024 4 p.m. PST,1227.0
SCL,2/7/2024 5 p.m. PST,1267.0
SCL,2/7/2024 6 p.m. PST,1328.0
SCL,2/7/2024 7 p.m. PST,1342.0
SCL,2/7/2024 8 p.m. PST,1320.0
SCL,2/7/2024 9 p.m. PST,1280.0
SCL,2/7/2024 10 p.m. PST,1215.0
SCL,2/7/2024 11 p.m. PST,1142.0
SCL,2/8/2024 12 a.m. PST,1049.0
SCL,2/8/2024 1 a.m. PST,980.0
SCL,2/8/2024 2 a.m. PST,952.0
SCL,2/8/2024 3 a.m. PST,932.0
SCL,2/8/2024 4 a.m. PST,946.0
SCL,2/8/2024 5 a.m. PST,983.0
SCL,2/8/2024 6 a.m. PST,1078.0
SCL,2/8/2024 7 a.m. PST,1232.0
SCL,2/8/2024 8 a.m. PST,1329.0
SCL,2/8/2024 9 a.m. PST,1354.0
SCL,2/8/2024 10 a.m. PST,1372.0
SCL,2/8/2024 11 a.m. PST,1362.0
SCL,2/8/2024 12 p.m. PST,1337.0
SCL,2/8/2024 1 p.m. PST,1332.0
SCL,2/8/2024 2 p.m. PST,1292.0
SCL,2/8/2024 3 p.m. PST,1261.0
SCL,2/8/2024 4 p.m. PST,1271.0
SCL,2/8/2024 5 p.m. PST,1317.0
SCL,2/8/2024 6 p.m. PST,1375.0
SCL,2/8/2024 7 p.m. PST,1365.0
SCL,2/8/2024 8 p.m. PST,1337.0
SCL,2/8/2024 9 p.m. PST,1311.0
SCL,2/8/2024 10 p.m. PST,1239.0
SCL,2/8/2024 11 p.m. PST,1166.0
SCL,2/9/2024 12 a.m. PST,1069.0
SCL,2/9/2024 1 a.m. PST,1004.0
SCL,2/9/2024 2 a.m. PST,970.0
SCL,2/9/2024 3 a.m. PST,961.0
SCL,2/9/2024 4 a.m. PST,966.0
SCL,2/9/2024 5 a.m. PST,1015.0
SCL,2/9/2024 6 a.m. PST,1137.0
SCL,2/9/2024 7 a.m. PST,1303.0
SCL,2/9/2024 8 a.m. PST,1437.0
SCL,2/9/2024 9 a.m. PST,1459.0
SCL,2/9/2024 10 a.m. PST,1462.0
SCL,2/9/2024 11 a.m. PST,1443.0
SCL,2/9/2024 12 p.m. PST,1424.0
SCL,2/9/2024 1 p.m. PST,1366.0
SCL,2/9/2024 2 p.m. PST,1351.0
SCL,2/9/2024 3 p.m. PST,1316.0
SCL,2/9/2024 4 p.m. PST,1284.0
SCL,2/9/2024 5 p.m. PST,1315.0
SCL,2/9/2024 6 p.m. PST,1386.0
SCL,2/9/2024 7 p.m. PST,1397.0
SCL,2/9/2024 8 p.m. PST,1368.0
SCL,2/9/2024 9 p.m. PST,1325.0
SCL,2/9/2024 10 p.m. PST,1301.0
SCL,2/9/2024 11 p.m. PST,1241.0
SCL,2/10/2024 12 a.m. PST,1171.0
SCL,2/10/2024 1 a.m. PST,1110.0
SCL,2/10/2024 2 a.m. PST,1072.0
SCL,2/10/2024 3 a.m. PST,1064.0
SCL,2/10/2024 4 a.m. PST,1058.0
SCL,2/10/2024 5 a.m. PST,1076.0
SCL,2/10/2024 6 a.m. PST,1106.0
SCL,2/10/2024 7 a.m. PST,1172.0
SCL,2/10/2024 8 a.m. PST,1238.0
SCL,2/10/2024 9 a.m. PST,1298.0
SCL,2/10/2024 10 a.m. PST,1302.0
SCL,2/10/2024 11 a.m. PST,1277.0
SCL,2/10/2024 12 p.m. PST,1241.0
SCL,2/10/2024 1 p.m. PST,1194.0
SCL,2/10/2024 2 p.m. PST,1168.0
SCL,2/10/2024 3 p.m. PST,1181.0
SCL,2/10/2024 4 p.m. PST,1191.0
SCL,2/10/2024 5 p.m. PST,1225.0
SCL,2/10/2024 6 p.m. PST,1272.0
SCL,2/10/2024 7 p.m. PST,1289.0
SCL,2/10/2024 8 p.m. PST,1263.0
SCL,2/10/2024 9 p.m. PST,1212.0
SCL,2/10/2024 10 p.m. PST,1197.0
SCL,2/10/2024 11 p.m. PST,1145.0
SCL,2/11/2024 12 a.m. PST,1082.0
SCL,2/11/2024 1 a.m. PST,1025.0
SCL,2/11/2024 2 a.m. PST,991.0
SCL,2/11/2024 3 a.m. PST,971.0
SCL,2/11/2024 4 a.m. PST,963.0
SCL,2/11/2024 5 a.m. PST,972.0
SCL,2/11/2024 6 a.m. PST,1002.0
SCL,2/11/2024 7 a.m. PST,1056.0
SCL,2/11/2024 8 a.m. PST,1113.0
SCL,2/11/2024 9 a.m. PST,1174.0
SCL,2/11/2024 10 a.m. PST,1229.0
SCL,2/11/2024 11 a.m. PST,1267.0
SCL,2/11/2024 12 p.m. PST,1274.0
SCL,2/11/2024 1 p.m. PST,1287.0
SCL,2/11/2024 2 p.m. PST,1267.0
SCL,2/11/2024 3 p.m. PST,1253.0
SCL,2/11/2024 4 p.m. PST,1250.0
SCL,2/11/2024 5 p.m. PST,1239.0
SCL,2/11/2024 6 p.m. PST,1267.0
SCL,2/11/2024 7 p.m. PST,1276.0
SCL,2/11/2024 8 p.m. PST,1251.0
SCL,2/11/2024 9 p.m. PST,1263.0
SCL,2/11/2024 10 p.m. PST,1225.0
SCL,2/11/2024 11 p.m. PST,1150.0
SCL,2/12/2024 12 a.m. PST,1063.0
SCL,2/12/2024 1 a.m. PST,1013.0
SCL,2/12/2024 2 a.m. PST,976.0
SCL,2/12/2024 3 a.m. PST,967.0
SCL,2/12/2024 4 a.m. PST,979.0
SCL,2/12/2024 5 a.m. PST,1029.0
SCL,2/12/2024 6 a.m. PST,1115.0
SCL,2/12/2024 7 a.m. PST,1250.0
SCL,2/12/2024 8 a.m. PST,1350.0
SCL,2/12/2024 9 a.m. PST,1337.0
SCL,2/12/2024 10 a.m. PST,1341.0
SCL,2/12/2024 11 a.m. PST,1361.0
SCL,2/12/2024 12 p.m. PST,1368.0
SCL,2/12/2024 1 p.m. PST,1364.0
SCL,2/12/2024 2 p.m. PST,1342.0
SCL,2/12/2024 3 p.m. PST,1339.0
SCL,2/12/2024 4 p.m. PST,1284.0
SCL,2/12/2024 5 p.m. PST,1320.0
SCL,2/12/2024 6 p.m. PST,1392.0
SCL,2/12/2024 7 p.m. PST,1418.0
SCL,2/12/2024 8 p.m. PST,1387.0
SCL,2/12/2024 9 p.m. PST,1337.0
SCL,2/12/2024 10 p.m. PST,1268.0
SCL,2/12/2024 11 p.m. PST,1173.0
SCL,2/13/2024 12 a.m. PST,1075.0
SCL,2/13/2024 1 a.m. PST,1019.0
SCL,2/13/2024 2 a.m. PST,989.0
SCL,2/13/2024 3 a.m. PST,980.0
SCL,2/13/2024 4 a.m. PST,993.0
SCL,2/13/2024 5 a.m. PST,1036.0
SCL,2/13/2024 6 a.m. PST,1139.0
SCL,2/13/2024 7 a.m. PST,1286.0
SCL,2/13/2024 8 a.m. PST,1408.0
SCL,2/13/2024 9 a.m. PST,1425.0
SCL,2/13/2024 10 a.m. PST,1390.0
SCL,2/13/2024 11 a.m. PST,1364.0
SCL,2/13/2024 12 p.m. PST,1336.0
SCL,2/13/2024 1 p.m. PST,1310.0
SCL,2/13/2024 2 p.m. PST,1281.0
SCL,2/13/2024 3 p.m. PST,1260.0
SCL,2/13/2024 4 p.m. PST,1252.0
SCL,2/13/2024 5 p.m. PST,1303.0
SCL,2/13/2024 6 p.m. PST,1361.0
SCL,2/13/2024 7 p.m. PST,1405.0
SCL,2/13/2024 8 p.m. PST,1366.0
SCL,2/13/2024 9 p.m. PST,1307.0
SCL,2/13/2024 10 p.m. PST,1250.0
SCL,2/13/2024 11 p.m. PST,1175.0
SCL,2/14/2024 12 a.m. PST,1077.0
SCL,2/14/2024 1 a.m. PST,1017.0
SCL,2/14/2024 2 a.m. PST,985.0
SCL,2/14/2024 3 a.m. PST,982.0
SCL,2/14/2024 4 a.m. PST,1007.0
SCL,2/14/2024 5 a.m. PST,1063.0
SCL,2/14/2024 6 a.m. PST,1170.0
SCL,2/14/2024 7 a.m. PST,1316.0
SCL,2/14/2024 8 a.m. PST,1443.0
SCL,2/14/2024 9 a.m. PST,1450.0
SCL,2/14/2024 10 a.m. PST,1424.0
SCL,2/14/2024 11 a.m. PST,1378.0
SCL,2/14/2024 12 p.m. PST,1344.0
SCL,2/14/2024 1 p.m. PST,1344.0
SCL,2/14/2024 2 p.m. PST,1329.0
SCL,2/14/2024 3 p.m. PST,1337.0
SCL,2/14/2024 4 p.m. PST,1361.0
SCL,2/14/2024 5 p.m. PST,1402.0
SCL,2/14/2024 6 p.m. PST,1456.0
SCL,2/14/2024 7 p.m. PST,1406.0
SCL,2/14/2024 8 p.m. PST,1363.0
SCL,2/14/2024 9 p.m. PST,1325.0
SCL,2/14/2024 10 p.m. PST,1273.0
SCL,2/14/2024 11 p.m. PST,1210.0
SCL,2/15/2024 12 a.m. PST,1124.0
SCL,2/15/2024 1 a.m. PST,1078.0
SCL,2/15/2024 2 a.m. PST,1047.0
SCL,2/15/2024 3 a.m. PST,1055.0
SCL,2/15/2024 4 a.m. PST,1064.0
SCL,2/15/2024 5 a.m. PST,1104.0
SCL,2/15/2024 6 a.m. PST,1202.0
SCL,2/15/2024 7 a.m. PST,1347.0
SCL,2/15/2024 8 a.m. PST,1462.0
SCL,2/15/2024 9 a.m. PST,1499.0
SCL,2/15/2024 10 a.m. PST,1490.0
SCL,2/15/2024 11 a.m. PST,1484.0
SCL,2/15/2024 12 p.m. PST,1493.0
SCL,2/15/2024 1 p.m. PST,1503.0
SCL,2/15/2024 2 p.m. PST,1489.0
SCL,2/15/2024 3 p.m. PST,1446.0
SCL,2/15/2024 4 p.m. PST,1449.0
SCL,2/15/2024 5 p.m. PST,1450.0
SCL,2/15/2024 6 p.m. PST,1487.0
SCL,2/15/2024 7 p.m. PST,1489.0
SCL,2/15/2024 8 p.m. PST,1458.0
SCL,2/15/2024 9 p.m. PST,1420.0
SCL,2/15/2024 10 p.m. PST,1339.0
SCL,2/15/2024 11 p.m. PST,1266.0
SCL,2/16/2024 12 a.m. PST,1172.0
SCL,2/16/2024 1 a.m. PST,1122.0
SCL,2/16/2024 2 a.m. PST,1085.0
SCL,2/16/2024 3 a.m. PST,1092.0
SCL,2/16/2024 4 a.m. PST,1113.0
SCL,2/16/2024 5 a.m. PST,1171.0
SCL,2/16/2024 6 a.m. PST,1280.0
SCL,2/16/2024 7 a.m. PST,1469.0
SCL,2/16/2024 8 a.m. PST,1583.0
SCL,2/16/2024 9 a.m. PST,1595.0
SCL,2/16/2024 10 a.m. PST,1525.0
SCL,2/16/2024 11 a.m. PST,1476.0
SCL,2/16/2024 12 p.m. PST,1421.0
SCL,2/16/2024 1 p.m. PST,1378.0
SCL,2/16/2024 2 p.m. PST,1356.0
SCL,2/16/2024 3 p.m. PST,1366.0
SCL,2/16/2024 4 p.m. PST,1368.0
SCL,2/16/2024 5 p.m. PST,1389.0
SCL,2/16/2024 6 p.m. PST,1439.0
