"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
SCL,"6/18/2024 3 a.m. PDT",764,732,836,72
SCL,"6/18/2024 4 a.m. PDT",767,730,839,72
SCL,"6/18/2024 5 a.m. PDT",785,751,867,82
SCL,"6/18/2024 6 a.m. PDT",804,803,901,97
SCL,"6/18/2024 7 a.m. PDT",901,903,902,1
SCL,"6/18/2024 8 a.m. PDT",981,993,1000,19
SCL,"6/18/2024 9 a.m. PDT",1014,1016,868,-146
SCL,"6/18/2024 10 a.m. PDT",1012,1018,784,-228
SCL,"6/18/2024 11 a.m. PDT",1001,1010,838,-163
SCL,"6/18/2024 12 p.m. PDT",998,1010,962,-36
SCL,"6/18/2024 1 p.m. PDT",1022,1012,927,-95
SCL,"6/18/2024 2 p.m. PDT",997,1008,867,-130
SCL,"6/18/2024 3 p.m. PDT",992,1000,923,-69
SCL,"6/18/2024 4 p.m. PDT",977,1002,910,-67
SCL,"6/18/2024 5 p.m. PDT",981,1016,921,-60
SCL,"6/18/2024 6 p.m. PDT",1002,1029,1056,54
SCL,"6/18/2024 7 p.m. PDT",1000,1019,1193,193
SCL,"6/18/2024 8 p.m. PDT",987,998,1230,243
SCL,"6/18/2024 9 p.m. PDT",970,978,1157,187
SCL,"6/18/2024 10 p.m. PDT",962,968,1068,106
SCL,"6/18/2024 11 p.m. PDT",916,918,954,38
SCL,"6/19/2024 12 a.m. PDT",822,845,925,103
SCL,"6/19/2024 1 a.m. PDT",767,781,534,-233
SCL,"6/19/2024 2 a.m. PDT",732,728,512,-220
