"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"8/21/2024 9 a.m. PDT",244
SCL,"8/21/2024 10 a.m. PDT",271
SCL,"8/21/2024 11 a.m. PDT",267
SCL,"8/21/2024 12 p.m. PDT",274
SCL,"8/21/2024 1 p.m. PDT",306
SCL,"8/21/2024 2 p.m. PDT",294
SCL,"8/21/2024 3 p.m. PDT",315
SCL,"8/21/2024 4 p.m. PDT",312
SCL,"8/21/2024 5 p.m. PDT",383
SCL,"8/21/2024 6 p.m. PDT",509
SCL,"8/21/2024 7 p.m. PDT",607
SCL,"8/21/2024 8 p.m. PDT",668
SCL,"8/21/2024 9 p.m. PDT",632
SCL,"8/21/2024 10 p.m. PDT",514
SCL,"8/21/2024 11 p.m. PDT",302
SCL,"8/22/2024 12 a.m. PDT",233
SCL,"8/22/2024 1 a.m. PDT",162
SCL,"8/22/2024 2 a.m. PDT",127
SCL,"8/22/2024 3 a.m. PDT",125
SCL,"8/22/2024 4 a.m. PDT",121
SCL,"8/22/2024 5 a.m. PDT",121
SCL,"8/22/2024 6 a.m. PDT",125
SCL,"8/22/2024 7 a.m. PDT",226
SCL,"8/22/2024 8 a.m. PDT",234
SCL,"8/22/2024 9 a.m. PDT",400
SCL,"8/22/2024 10 a.m. PDT",432
SCL,"8/22/2024 11 a.m. PDT",413
SCL,"8/22/2024 12 p.m. PDT",418
SCL,"8/22/2024 1 p.m. PDT",423
SCL,"8/22/2024 2 p.m. PDT",517
SCL,"8/22/2024 3 p.m. PDT",577
SCL,"8/22/2024 4 p.m. PDT",581
SCL,"8/22/2024 5 p.m. PDT",616
SCL,"8/22/2024 6 p.m. PDT",605
SCL,"8/22/2024 7 p.m. PDT",744
SCL,"8/22/2024 8 p.m. PDT",721
SCL,"8/22/2024 9 p.m. PDT",652
SCL,"8/22/2024 10 p.m. PDT",488
SCL,"8/22/2024 11 p.m. PDT",259
SCL,"8/23/2024 12 a.m. PDT",246
SCL,"8/23/2024 1 a.m. PDT",140
SCL,"8/23/2024 2 a.m. PDT",117
SCL,"8/23/2024 3 a.m. PDT",128
SCL,"8/23/2024 4 a.m. PDT",130
SCL,"8/23/2024 5 a.m. PDT",128
SCL,"8/23/2024 6 a.m. PDT",144
SCL,"8/23/2024 7 a.m. PDT",163
SCL,"8/23/2024 8 a.m. PDT",258
SCL,"8/23/2024 9 a.m. PDT",267
SCL,"8/23/2024 10 a.m. PDT",266
SCL,"8/23/2024 11 a.m. PDT",268
SCL,"8/23/2024 12 p.m. PDT",269
SCL,"8/23/2024 1 p.m. PDT",267
SCL,"8/23/2024 2 p.m. PDT",264
SCL,"8/23/2024 3 p.m. PDT",266
SCL,"8/23/2024 4 p.m. PDT",431
SCL,"8/23/2024 5 p.m. PDT",440
SCL,"8/23/2024 6 p.m. PDT",557
SCL,"8/23/2024 7 p.m. PDT",574
SCL,"8/23/2024 8 p.m. PDT",531
SCL,"8/23/2024 9 p.m. PDT",519
SCL,"8/23/2024 10 p.m. PDT",486
SCL,"8/23/2024 11 p.m. PDT",442
SCL,"8/24/2024 12 a.m. PDT",439
SCL,"8/24/2024 1 a.m. PDT",139
SCL,"8/24/2024 2 a.m. PDT",135
SCL,"8/24/2024 3 a.m. PDT",135
SCL,"8/24/2024 4 a.m. PDT",103
SCL,"8/24/2024 5 a.m. PDT",183
SCL,"8/24/2024 6 a.m. PDT",163
SCL,"8/24/2024 7 a.m. PDT",267
SCL,"8/24/2024 8 a.m. PDT",248
SCL,"8/24/2024 9 a.m. PDT",312
SCL,"8/24/2024 10 a.m. PDT",266
SCL,"8/24/2024 11 a.m. PDT",397
SCL,"8/24/2024 12 p.m. PDT",361
SCL,"8/24/2024 1 p.m. PDT",353
SCL,"8/24/2024 2 p.m. PDT",354
SCL,"8/24/2024 3 p.m. PDT",355
SCL,"8/24/2024 4 p.m. PDT",344
SCL,"8/24/2024 5 p.m. PDT",346
SCL,"8/24/2024 6 p.m. PDT",348
SCL,"8/24/2024 7 p.m. PDT",348
SCL,"8/24/2024 8 p.m. PDT",352
SCL,"8/24/2024 9 p.m. PDT",342
SCL,"8/24/2024 10 p.m. PDT",355
SCL,"8/24/2024 11 p.m. PDT",197
