"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"10/20/2024 4 a.m. PDT",612
SCL,"10/20/2024 5 a.m. PDT",588
SCL,"10/20/2024 6 a.m. PDT",649
SCL,"10/20/2024 7 a.m. PDT",696
SCL,"10/20/2024 8 a.m. PDT",705
SCL,"10/20/2024 9 a.m. PDT",786
SCL,"10/20/2024 10 a.m. PDT",730
SCL,"10/20/2024 11 a.m. PDT",781
SCL,"10/20/2024 12 p.m. PDT",725
SCL,"10/20/2024 1 p.m. PDT",718
SCL,"10/20/2024 2 p.m. PDT",646
SCL,"10/20/2024 3 p.m. PDT",611
SCL,"10/20/2024 4 p.m. PDT",678
SCL,"10/20/2024 5 p.m. PDT",733
SCL,"10/20/2024 6 p.m. PDT",819
SCL,"10/20/2024 7 p.m. PDT",816
SCL,"10/20/2024 8 p.m. PDT",828
SCL,"10/20/2024 9 p.m. PDT",831
SCL,"10/20/2024 10 p.m. PDT",825
SCL,"10/20/2024 11 p.m. PDT",737
SCL,"10/21/2024 12 a.m. PDT",696
SCL,"10/21/2024 1 a.m. PDT",570
SCL,"10/21/2024 2 a.m. PDT",567
SCL,"10/21/2024 3 a.m. PDT",559
SCL,"10/21/2024 4 a.m. PDT",544
SCL,"10/21/2024 5 a.m. PDT",553
SCL,"10/21/2024 6 a.m. PDT",550
SCL,"10/21/2024 7 a.m. PDT",397
SCL,"10/21/2024 8 a.m. PDT",376
SCL,"10/21/2024 9 a.m. PDT",375
SCL,"10/21/2024 10 a.m. PDT",375
SCL,"10/21/2024 11 a.m. PDT",237
SCL,"10/21/2024 12 p.m. PDT",230
SCL,"10/21/2024 1 p.m. PDT",229
SCL,"10/21/2024 2 p.m. PDT",270
SCL,"10/21/2024 3 p.m. PDT",274
SCL,"10/21/2024 4 p.m. PDT",259
SCL,"10/21/2024 5 p.m. PDT",257
SCL,"10/21/2024 6 p.m. PDT",453
SCL,"10/21/2024 7 p.m. PDT",442
SCL,"10/21/2024 8 p.m. PDT",816
SCL,"10/21/2024 9 p.m. PDT",729
SCL,"10/21/2024 10 p.m. PDT",717
SCL,"10/21/2024 11 p.m. PDT",753
SCL,"10/22/2024 12 a.m. PDT",726
SCL,"10/22/2024 1 a.m. PDT",627
SCL,"10/22/2024 2 a.m. PDT",634
SCL,"10/22/2024 3 a.m. PDT",596
SCL,"10/22/2024 4 a.m. PDT",609
SCL,"10/22/2024 5 a.m. PDT",622
SCL,"10/22/2024 6 a.m. PDT",675
SCL,"10/22/2024 7 a.m. PDT",789
SCL,"10/22/2024 8 a.m. PDT",812
SCL,"10/22/2024 9 a.m. PDT",583
SCL,"10/22/2024 10 a.m. PDT",393
