"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"5/20/2024 9 p.m. PDT",920
SCL,"5/20/2024 10 p.m. PDT",934
SCL,"5/20/2024 11 p.m. PDT",932
SCL,"5/21/2024 12 a.m. PDT",872
SCL,"5/21/2024 1 a.m. PDT",885
SCL,"5/21/2024 2 a.m. PDT",872
SCL,"5/21/2024 3 a.m. PDT",816
SCL,"5/21/2024 4 a.m. PDT",810
SCL,"5/21/2024 5 a.m. PDT",817
SCL,"5/21/2024 6 a.m. PDT",851
SCL,"5/21/2024 7 a.m. PDT",898
SCL,"5/21/2024 8 a.m. PDT",895
SCL,"5/21/2024 9 a.m. PDT",903
SCL,"5/21/2024 10 a.m. PDT",867
SCL,"5/21/2024 11 a.m. PDT",748
SCL,"5/21/2024 12 p.m. PDT",735
SCL,"5/21/2024 1 p.m. PDT",821
SCL,"5/21/2024 2 p.m. PDT",823
SCL,"5/21/2024 3 p.m. PDT",899
SCL,"5/21/2024 4 p.m. PDT",896
SCL,"5/21/2024 5 p.m. PDT",875
SCL,"5/21/2024 6 p.m. PDT",910
SCL,"5/21/2024 7 p.m. PDT",923
SCL,"5/21/2024 8 p.m. PDT",952
SCL,"5/21/2024 9 p.m. PDT",955
SCL,"5/21/2024 10 p.m. PDT",963
SCL,"5/21/2024 11 p.m. PDT",953
SCL,"5/22/2024 12 a.m. PDT",864
SCL,"5/22/2024 1 a.m. PDT",718
SCL,"5/22/2024 2 a.m. PDT",577
SCL,"5/22/2024 3 a.m. PDT",518
SCL,"5/22/2024 4 a.m. PDT",532
SCL,"5/22/2024 5 a.m. PDT",683
SCL,"5/22/2024 6 a.m. PDT",815
SCL,"5/22/2024 7 a.m. PDT",835
SCL,"5/22/2024 8 a.m. PDT",782
SCL,"5/22/2024 9 a.m. PDT",764
SCL,"5/22/2024 10 a.m. PDT",702
SCL,"5/22/2024 11 a.m. PDT",677
SCL,"5/22/2024 12 p.m. PDT",671
SCL,"5/22/2024 1 p.m. PDT",638
SCL,"5/22/2024 2 p.m. PDT",662
SCL,"5/22/2024 3 p.m. PDT",667
SCL,"5/22/2024 4 p.m. PDT",668
SCL,"5/22/2024 5 p.m. PDT",656
SCL,"5/22/2024 6 p.m. PDT",704
SCL,"5/22/2024 7 p.m. PDT",823
SCL,"5/22/2024 8 p.m. PDT",929
SCL,"5/22/2024 9 p.m. PDT",955
SCL,"5/22/2024 10 p.m. PDT",933
SCL,"5/22/2024 11 p.m. PDT",931
SCL,"5/23/2024 12 a.m. PDT",822
SCL,"5/23/2024 1 a.m. PDT",773
SCL,"5/23/2024 2 a.m. PDT",709
SCL,"5/23/2024 3 a.m. PDT",695
SCL,"5/23/2024 4 a.m. PDT",657
SCL,"5/23/2024 5 a.m. PDT",728
SCL,"5/23/2024 6 a.m. PDT",778
SCL,"5/23/2024 7 a.m. PDT",862
SCL,"5/23/2024 8 a.m. PDT",796
SCL,"5/23/2024 9 a.m. PDT",789
SCL,"5/23/2024 10 a.m. PDT",681
SCL,"5/23/2024 11 a.m. PDT",677
SCL,"5/23/2024 12 p.m. PDT",681
SCL,"5/23/2024 1 p.m. PDT",676
SCL,"5/23/2024 2 p.m. PDT",678
SCL,"5/23/2024 3 p.m. PDT",660
SCL,"5/23/2024 4 p.m. PDT",698
SCL,"5/23/2024 5 p.m. PDT",719
SCL,"5/23/2024 6 p.m. PDT",792
SCL,"5/23/2024 7 p.m. PDT",880
SCL,"5/23/2024 8 p.m. PDT",923
SCL,"5/23/2024 9 p.m. PDT",945
SCL,"5/23/2024 10 p.m. PDT",903
SCL,"5/23/2024 11 p.m. PDT",862
SCL,"5/24/2024 12 a.m. PDT",802
SCL,"5/24/2024 1 a.m. PDT",744
SCL,"5/24/2024 2 a.m. PDT",712
SCL,"5/24/2024 3 a.m. PDT",662
SCL,"5/24/2024 4 a.m. PDT",644
SCL,"5/24/2024 5 a.m. PDT",665
SCL,"5/24/2024 6 a.m. PDT",692
SCL,"5/24/2024 7 a.m. PDT",767
SCL,"5/24/2024 8 a.m. PDT",895
SCL,"5/24/2024 9 a.m. PDT",818
SCL,"5/24/2024 10 a.m. PDT",690
SCL,"5/24/2024 11 a.m. PDT",704
SCL,"5/24/2024 12 p.m. PDT",524
SCL,"5/24/2024 1 p.m. PDT",529
SCL,"5/24/2024 2 p.m. PDT",525
SCL,"5/24/2024 3 p.m. PDT",546
SCL,"5/24/2024 4 p.m. PDT",556
SCL,"5/24/2024 5 p.m. PDT",533
SCL,"5/24/2024 6 p.m. PDT",705
SCL,"5/24/2024 7 p.m. PDT",865
SCL,"5/24/2024 8 p.m. PDT",941
SCL,"5/24/2024 9 p.m. PDT",940
SCL,"5/24/2024 10 p.m. PDT",929
SCL,"5/24/2024 11 p.m. PDT",883
