"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"12/25/2024 6 a.m. PST",660
SCL,"12/25/2024 7 a.m. PST",813
SCL,"12/25/2024 8 a.m. PST",797
SCL,"12/25/2024 9 a.m. PST",716
SCL,"12/25/2024 10 a.m. PST",578
SCL,"12/25/2024 11 a.m. PST",582
SCL,"12/25/2024 12 p.m. PST",680
SCL,"12/25/2024 1 p.m. PST",597
SCL,"12/25/2024 2 p.m. PST",646
SCL,"12/25/2024 3 p.m. PST",663
SCL,"12/25/2024 4 p.m. PST",754
SCL,"12/25/2024 5 p.m. PST",853
SCL,"12/25/2024 6 p.m. PST",799
SCL,"12/25/2024 7 p.m. PST",745
SCL,"12/25/2024 8 p.m. PST",757
SCL,"12/25/2024 9 p.m. PST",647
SCL,"12/25/2024 10 p.m. PST",641
