"BA Code","Timestamp (Hour Ending)","Hydro Generation (MWh)"
SCL,"3/22/2024 1 a.m. PDT",478
SCL,"3/22/2024 2 a.m. PDT",441
SCL,"3/22/2024 3 a.m. PDT",411
SCL,"3/22/2024 4 a.m. PDT",477
SCL,"3/22/2024 5 a.m. PDT",504
SCL,"3/22/2024 6 a.m. PDT",675
SCL,"3/22/2024 7 a.m. PDT",810
SCL,"3/22/2024 8 a.m. PDT",903
SCL,"3/22/2024 9 a.m. PDT",779
SCL,"3/22/2024 10 a.m. PDT",692
SCL,"3/22/2024 11 a.m. PDT",705
SCL,"3/22/2024 12 p.m. PDT",703
SCL,"3/22/2024 1 p.m. PDT",624
SCL,"3/22/2024 2 p.m. PDT",692
SCL,"3/22/2024 3 p.m. PDT",721
SCL,"3/22/2024 4 p.m. PDT",665
SCL,"3/22/2024 5 p.m. PDT",639
SCL,"3/22/2024 6 p.m. PDT",716
SCL,"3/22/2024 7 p.m. PDT",962
SCL,"3/22/2024 8 p.m. PDT",1081
SCL,"3/22/2024 9 p.m. PDT",920
SCL,"3/22/2024 10 p.m. PDT",712
SCL,"3/22/2024 11 p.m. PDT",572
SCL,"3/23/2024 12 a.m. PDT",512
SCL,"3/23/2024 1 a.m. PDT",491
SCL,"3/23/2024 2 a.m. PDT",436
SCL,"3/23/2024 3 a.m. PDT",414
SCL,"3/23/2024 4 a.m. PDT",404
SCL,"3/23/2024 5 a.m. PDT",404
SCL,"3/23/2024 6 a.m. PDT",465
SCL,"3/23/2024 7 a.m. PDT",601
SCL,"3/23/2024 8 a.m. PDT",648
SCL,"3/23/2024 9 a.m. PDT",727
SCL,"3/23/2024 10 a.m. PDT",727
SCL,"3/23/2024 11 a.m. PDT",668
SCL,"3/23/2024 12 p.m. PDT",639
SCL,"3/23/2024 1 p.m. PDT",648
SCL,"3/23/2024 2 p.m. PDT",636
SCL,"3/23/2024 3 p.m. PDT",575
SCL,"3/23/2024 4 p.m. PDT",574
SCL,"3/23/2024 5 p.m. PDT",666
SCL,"3/23/2024 6 p.m. PDT",833
SCL,"3/23/2024 7 p.m. PDT",978
SCL,"3/23/2024 8 p.m. PDT",1055
SCL,"3/23/2024 9 p.m. PDT",1116
SCL,"3/23/2024 10 p.m. PDT",767
SCL,"3/23/2024 11 p.m. PDT",679
SCL,"3/24/2024 12 a.m. PDT",550
SCL,"3/24/2024 1 a.m. PDT",493
SCL,"3/24/2024 2 a.m. PDT",394
SCL,"3/24/2024 3 a.m. PDT",370
SCL,"3/24/2024 4 a.m. PDT",350
SCL,"3/24/2024 5 a.m. PDT",353
SCL,"3/24/2024 6 a.m. PDT",352
SCL,"3/24/2024 7 a.m. PDT",530
SCL,"3/24/2024 8 a.m. PDT",551
SCL,"3/24/2024 9 a.m. PDT",565
SCL,"3/24/2024 10 a.m. PDT",654
SCL,"3/24/2024 11 a.m. PDT",589
